Index,Date,Open,High,Low,Close,Volume,Market Cap
1222,"Jan 05, 2017",1156.73,1191.1,910.42,1013.38,510199008.0,16300254795.0
1223,"Jan 04, 2017",1044.4,1159.42,1044.4,1154.73,344945984.0,18571869009.0
1224,"Jan 03, 2017",1021.6,1044.08,1021.6,1043.84,185168000.0,16786368910.0
1225,"Jan 02, 2017",998.62,1031.39,996.7,1021.75,222184992.0,16429024775.0
1226,"Jan 01, 2017",963.66,1003.08,958.7,998.33,147775008.0,16050407461.0
1227,"Dec 31, 2016",960.63,963.74,947.24,963.74,99135104.0,15492554222.0
1228,"Dec 30, 2016",972.53,972.53,934.83,961.24,187474000.0,15450507055.0
1229,"Dec 29, 2016",975.13,979.4,954.5,973.5,199320000.0,15645617392.0
1230,"Dec 28, 2016",934.83,975.92,934.83,975.92,236630000.0,15682769405.0
1231,"Dec 27, 2016",908.35,940.05,904.26,933.2,167308000.0,14994286713.0
1232,"Dec 26, 2016",896.91,913.18,896.9,907.61,123771000.0,14581389977.0
1233,"Dec 25, 2016",899.65,899.65,862.42,896.18,143664992.0,14396194094.0
1234,"Dec 24, 2016",922.18,923.48,886.34,898.82,137727008.0,14436754927.0
1235,"Dec 23, 2016",864.89,925.12,864.68,921.98,275564000.0,14807189352.0
1236,"Dec 22, 2016",834.18,875.78,834.15,864.54,200027008.0,13882988216.0
1237,"Dec 21, 2016",800.64,834.28,799.41,834.28,155576000.0,13395445163.0
1238,"Dec 20, 2016",792.25,801.34,791.5,800.88,99629296.0,12857473134.0
1239,"Dec 19, 2016",790.69,793.61,790.32,792.71,74886400.0,12725090633.0
1240,"Dec 18, 2016",791.01,794.74,788.03,790.53,60524400.0,12688510068.0
1241,"Dec 17, 2016",785.17,792.51,784.86,790.83,78989800.0,12691945028.0
1242,"Dec 16, 2016",778.96,785.03,778.96,784.91,83608200.0,12595490539.0
1243,"Dec 15, 2016",780.07,781.43,777.8,778.09,81580096.0,12484761985.0
1244,"Dec 14, 2016",780.01,782.03,776.84,781.48,75979000.0,12534369129.0
1245,"Dec 13, 2016",780.65,788.46,777.96,780.56,81645600.0,12521776922.0
1246,"Dec 12, 2016",770.04,781.92,770.04,780.09,76571000.0,12512497969.0
1247,"Dec 11, 2016",774.75,774.8,765.41,769.73,57313400.0,12344888048.0
1248,"Dec 10, 2016",773.02,777.09,772.91,774.65,53843100.0,12421967470.0
1249,"Dec 09, 2016",769.94,774.53,769.65,772.79,68705296.0,12390863077.0
1250,"Dec 08, 2016",768.08,774.7,765.95,770.81,80111904.0,12357837893.0
1251,"Dec 07, 2016",764.21,771.54,759.75,768.13,96426096.0,12313376414.0
1252,"Dec 06, 2016",758.72,765.62,758.72,764.22,116218000.0,12249086971.0
1253,"Dec 05, 2016",773.39,773.47,751.71,758.7,106363000.0,12159115875.0
1254,"Dec 04, 2016",771.64,773.87,768.16,773.87,60557900.0,12400766376.0
1255,"Dec 03, 2016",778.25,778.25,764.86,771.16,69547296.0,12355811709.0
1256,"Dec 02, 2016",757.54,781.3,757.54,777.94,127605000.0,12462935160.0
1257,"Dec 01, 2016",746.05,758.28,746.05,756.77,80461904.0,12122431239.0
1258,"Nov 30, 2016",736.28,747.93,736.27,745.69,84070800.0,11943536630.0
1259,"Nov 29, 2016",736.33,737.47,734.56,735.6,68511104.0,11780661280.0
1260,"Nov 28, 2016",732.48,738.01,732.48,735.81,61888600.0,11782628755.0
1261,"Nov 27, 2016",735.44,739.02,731.09,732.03,52601800.0,11720648987.0
1262,"Nov 26, 2016",741.51,742.21,729.63,735.38,54962700.0,11772895899.0
1263,"Nov 25, 2016",740.44,741.65,734.59,741.65,67807600.0,11871816579.0
1264,"Nov 24, 2016",744.62,746.83,733.49,740.29,85919296.0,11848658575.0
1265,"Nov 23, 2016",751.74,752.25,738.92,744.59,76543800.0,11916054235.0
1266,"Nov 22, 2016",739.64,753.87,736.53,751.35,129906000.0,12022735372.0
1267,"Nov 21, 2016",731.27,741.72,730.51,739.25,60802400.0,11827902946.0
1268,"Nov 20, 2016",751.88,755.48,717.94,731.03,154116000.0,11695081878.0
1269,"Nov 19, 2016",751.83,756.24,744.47,751.62,110608000.0,12023262925.0
1270,"Nov 18, 2016",740.71,752.88,736.89,751.59,87363104.0,12021432968.0
1271,"Nov 17, 2016",744.88,755.65,739.51,740.98,108579000.0,11850398479.0
1272,"Nov 16, 2016",711.17,747.61,709.04,744.2,141294000.0,11900441939.0
1273,"Nov 15, 2016",705.79,715.72,705.26,711.62,72038496.0,11377924616.0
1274,"Nov 14, 2016",702.0,706.28,699.81,705.02,62993000.0,11271073434.0
1275,"Nov 13, 2016",705.2,705.26,687.32,702.03,80318096.0,11215181107.0
1276,"Nov 12, 2016",716.75,717.15,704.03,705.05,64622500.0,11262273136.0
1277,"Nov 11, 2016",715.55,718.32,714.41,716.41,63119700.0,11442241390.0
1278,"Nov 10, 2016",722.84,723.02,711.21,715.53,68807800.0,11426817526.0
1279,"Nov 09, 2016",709.83,740.05,708.61,723.27,132429000.0,11548965779.0
1280,"Nov 08, 2016",703.09,712.99,702.39,709.85,79660800.0,11333339468.0
1281,"Nov 07, 2016",710.74,710.74,699.9,703.13,65047100.0,11224670783.0
1282,"Nov 06, 2016",703.81,714.26,699.56,711.52,59902200.0,11357385316.0
1283,"Nov 05, 2016",703.53,707.51,697.74,703.42,53752300.0,11226736982.0
1284,"Nov 04, 2016",689.12,706.93,685.56,703.23,99907696.0,11222575748.0
1285,"Nov 03, 2016",742.35,745.77,678.16,688.7,172808000.0,10989660280.0
1286,"Nov 02, 2016",730.07,740.83,722.35,740.83,84865200.0,11820110421.0
1287,"Nov 01, 2016",701.34,736.45,701.34,729.79,130527000.0,11642863554.0
1288,"Oct 31, 2016",702.64,709.29,691.68,700.97,97064400.0,11181852070.0
1289,"Oct 30, 2016",714.12,714.12,696.47,701.86,100665000.0,11194834676.0
1290,"Oct 29, 2016",690.29,720.4,690.05,714.48,134760992.0,11394596830.0
1291,"Oct 28, 2016",688.0,690.44,684.16,689.65,81145504.0,10997420362.0
1292,"Oct 27, 2016",678.21,688.59,678.04,688.31,96105296.0,10974828655.0
1293,"Oct 26, 2016",657.68,679.73,657.68,678.3,88877104.0,10813913071.0
1294,"Oct 25, 2016",654.0,664.42,653.7,657.59,90378800.0,10482565592.0
1295,"Oct 24, 2016",657.16,657.25,652.59,653.76,62218200.0,10420469172.0
1296,"Oct 23, 2016",657.62,661.13,653.89,657.07,54474600.0,10472100602.0
1297,"Oct 22, 2016",633.14,658.2,632.85,657.29,78556496.0,10474463658.0
1298,"Oct 21, 2016",630.83,634.09,630.69,632.83,55951000.0,10083501603.0
1299,"Oct 20, 2016",630.66,631.92,628.26,630.86,56957300.0,10050854099.0
1300,"Oct 19, 2016",638.13,638.87,628.01,630.52,69381696.0,10044471117.0
1301,"Oct 18, 2016",639.41,640.74,636.0,637.96,65546700.0,10162029114.0
1302,"Oct 17, 2016",641.82,642.33,638.66,639.19,58063600.0,10180488274.0
1303,"Oct 16, 2016",639.08,642.9,638.9,641.63,40298100.0,10218348388.0
1304,"Oct 15, 2016",640.31,642.1,637.39,638.65,39035400.0,10169814232.0
1305,"Oct 14, 2016",637.01,641.28,637.01,640.38,58144600.0,10196303437.0
1306,"Oct 13, 2016",636.03,638.83,635.03,636.79,61620700.0,10138078870.0
1307,"Oct 12, 2016",640.87,641.34,635.97,636.19,92370200.0,10127644784.0
1308,"Oct 11, 2016",619.24,642.08,618.5,641.07,103590000.0,10204214839.0
1309,"Oct 10, 2016",616.82,621.32,616.2,618.99,67481104.0,9851764897.0
1310,"Oct 09, 2016",619.17,619.2,616.61,616.75,39243400.0,9815156618.0
1311,"Oct 08, 2016",617.34,619.85,617.34,619.11,42345900.0,9851461946.0
1312,"Oct 07, 2016",612.61,617.91,611.82,617.12,64071400.0,9818599994.0
1313,"Oct 06, 2016",612.47,613.82,611.47,613.02,56812100.0,9752315689.0
1314,"Oct 05, 2016",610.22,613.81,609.62,612.51,68077504.0,9743018924.0
1315,"Oct 04, 2016",612.05,612.05,609.48,610.2,49801600.0,9705099355.0
1316,"Oct 03, 2016",610.97,612.57,610.46,612.13,46798300.0,9734618878.0
1317,"Oct 02, 2016",613.95,614.01,609.68,610.89,39249800.0,9713776587.0
1318,"Oct 01, 2016",609.93,615.24,609.93,613.98,56357000.0,9761887632.0
1319,"Sep 30, 2016",605.72,609.73,604.14,609.73,56122400.0,9693198750.0
1320,"Sep 29, 2016",605.02,606.82,604.85,605.69,55658600.0,9627902106.0
1321,"Sep 28, 2016",606.24,606.59,604.61,604.73,48722600.0,9611532319.0
1322,"Sep 27, 2016",608.02,608.25,604.11,606.17,49422400.0,9633311305.0
1323,"Sep 26, 2016",600.81,608.14,600.35,608.04,59153800.0,9661922446.0
1324,"Sep 25, 2016",602.75,603.38,599.71,600.83,33977800.0,9546132575.0
1325,"Sep 24, 2016",602.96,604.58,602.04,602.63,35359500.0,9573385118.0
1326,"Sep 23, 2016",596.2,603.21,595.79,602.84,51067000.0,9575631549.0
1327,"Sep 22, 2016",597.28,598.49,596.21,596.3,67085300.0,9470698215.0
1328,"Sep 21, 2016",603.59,603.59,595.88,597.15,82776200.0,9483211005.0
1329,"Sep 20, 2016",609.25,609.53,607.94,608.31,72710896.0,9659269452.0
1330,"Sep 19, 2016",609.87,610.93,608.27,609.23,54796400.0,9672709264.0
1331,"Sep 18, 2016",606.28,610.16,605.86,609.87,48679400.0,9682008337.0
1332,"Sep 17, 2016",607.22,607.86,605.19,605.98,37140300.0,9619198525.0
1333,"Sep 16, 2016",607.25,609.26,606.73,606.97,64963400.0,9633710359.0
1334,"Sep 15, 2016",610.59,611.09,607.16,607.16,59464600.0,9635571708.0
1335,"Sep 14, 2016",608.84,611.95,608.41,610.68,47877700.0,9690463177.0
1336,"Sep 13, 2016",608.03,611.19,606.92,609.24,86920600.0,9666424848.0
1337,"Sep 12, 2016",607.01,608.46,605.41,608.24,72812304.0,9649385919.0
1338,"Sep 11, 2016",623.42,628.82,600.51,606.72,73610800.0,9624021892.0
1339,"Sep 10, 2016",622.93,625.09,622.4,623.51,45016800.0,9889124590.0
1340,"Sep 09, 2016",626.35,626.83,620.26,622.86,64550200.0,9877681032.0
1341,"Sep 08, 2016",614.64,628.77,613.84,626.32,86713000.0,9931412644.0
1342,"Sep 07, 2016",610.57,614.54,608.51,614.54,75032400.0,9743676240.0
1343,"Sep 06, 2016",606.51,610.83,605.09,610.44,78529104.0,9677437248.0
1344,"Sep 05, 2016",608.99,609.05,602.24,606.59,82446800.0,9615468145.0
1345,"Sep 04, 2016",598.59,611.84,596.85,608.63,97942896.0,9646846465.0
1346,"Sep 03, 2016",575.55,599.5,574.06,598.21,159014000.0,9480380026.0
1347,"Sep 02, 2016",572.41,575.64,570.81,575.54,79910800.0,9120159589.0
1348,"Sep 01, 2016",575.55,576.31,571.81,572.3,76923400.0,9067854884.0
1349,"Aug 31, 2016",577.59,577.86,573.64,575.47,75840896.0,9117106217.0
1350,"Aug 30, 2016",574.11,578.36,574.11,577.5,70342400.0,9148340524.0
1351,"Aug 29, 2016",574.07,576.28,573.47,574.11,110398000.0,9093420855.0
1352,"Aug 28, 2016",569.83,574.04,569.74,573.91,86301600.0,9089312935.0
1353,"Aug 27, 2016",579.45,579.84,568.63,569.95,59698300.0,9025464112.0
1354,"Aug 26, 2016",577.75,580.62,576.86,579.65,48856800.0,9178145243.0
1355,"Aug 25, 2016",580.18,580.45,575.17,577.76,136130000.0,9147297036.0
1356,"Aug 24, 2016",583.41,583.59,579.85,580.18,56328200.0,9184728961.0
1357,"Aug 23, 2016",586.77,589.47,581.63,583.41,85349200.0,9234845697.0
1358,"Aug 22, 2016",581.31,588.45,580.59,586.75,72844000.0,9286647694.0
1359,"Aug 21, 2016",581.94,584.16,580.22,581.31,38299400.0,9199366517.0
1360,"Aug 20, 2016",576.08,582.82,575.46,581.7,45301400.0,9204384754.0
1361,"Aug 19, 2016",574.34,578.24,574.18,575.63,50631600.0,9107313927.0
1362,"Aug 18, 2016",573.71,577.79,573.43,574.32,59896600.0,9085487925.0
1363,"Aug 17, 2016",577.76,580.89,571.43,573.22,54443000.0,9066995409.0
1364,"Aug 16, 2016",567.24,581.74,566.72,577.44,58405200.0,9132941526.0
1365,"Aug 15, 2016",570.49,573.58,563.24,567.24,57262300.0,8970719083.0
1366,"Aug 14, 2016",585.59,585.67,564.78,570.47,60851100.0,9020848475.0
1367,"Aug 13, 2016",587.36,589.77,584.98,585.59,43563000.0,9258715472.0
1368,"Aug 12, 2016",588.8,589.91,583.81,587.56,69218000.0,9288722581.0
1369,"Aug 11, 2016",592.12,597.54,589.12,589.12,74514400.0,9312340020.0
1370,"Aug 10, 2016",587.65,599.98,586.37,592.1,102905000.0,9358441335.0
1371,"Aug 09, 2016",591.04,591.09,584.79,587.8,92228096.0,9289374235.0
1372,"Aug 08, 2016",592.74,592.99,588.05,591.05,61194100.0,9339910963.0
1373,"Aug 07, 2016",587.77,597.51,586.82,592.69,82398400.0,9364710627.0
1374,"Aug 06, 2016",575.03,588.4,569.47,587.78,80797296.0,9286055404.0
1375,"Aug 05, 2016",578.28,578.28,569.98,575.04,66127900.0,9083715053.0
1376,"Aug 04, 2016",566.33,579.5,565.78,578.29,125292000.0,9133817995.0
1377,"Aug 03, 2016",548.66,573.36,541.55,566.35,207982000.0,8944279139.0
1378,"Aug 02, 2016",606.4,612.85,531.33,547.47,330932992.0,8644864335.0
1379,"Aug 01, 2016",624.6,626.12,605.88,606.27,121887000.0,9572348580.0
1380,"Jul 31, 2016",655.1,655.28,624.36,624.68,110818000.0,9861866433.0
1381,"Jul 30, 2016",657.01,658.22,654.21,655.05,38456100.0,10340045284.0
1382,"Jul 29, 2016",655.11,657.8,654.79,656.99,60703500.0,10369809306.0
1383,"Jul 28, 2016",654.49,657.59,654.49,655.03,86428400.0,10337749269.0
1384,"Jul 27, 2016",651.63,657.46,648.45,654.35,147460992.0,10325917979.0
1385,"Jul 26, 2016",654.23,656.22,645.88,651.78,225135008.0,10284392843.0
1386,"Jul 25, 2016",661.26,661.83,653.4,654.1,78176496.0,10319876749.0
1387,"Jul 24, 2016",655.41,663.11,652.79,661.28,118184000.0,10432244355.0
1388,"Jul 23, 2016",650.73,656.37,648.52,655.56,69532200.0,10340881944.0
1389,"Jul 22, 2016",664.92,666.58,646.72,650.62,134169000.0,10261989674.0
1390,"Jul 21, 2016",665.23,666.22,660.41,665.01,60491800.0,10487976073.0
1391,"Jul 20, 2016",672.81,672.93,663.36,665.68,94636400.0,10497527596.0
1392,"Jul 19, 2016",672.74,673.28,667.63,672.86,61203300.0,10609525767.0
1393,"Jul 18, 2016",679.81,681.55,668.63,673.11,69465000.0,10612299585.0
1394,"Jul 17, 2016",661.99,682.36,661.99,679.46,74407904.0,10711263460.0
1395,"Jul 16, 2016",663.78,666.46,659.33,660.77,50330200.0,10415413843.0
1396,"Jul 15, 2016",659.17,667.08,659.04,663.26,81673104.0,10453381650.0
1397,"Jul 14, 2016",652.92,662.9,652.92,658.08,98511400.0,10370714378.0
1398,"Jul 13, 2016",664.8,668.7,654.47,654.47,131449000.0,10312716681.0
1399,"Jul 12, 2016",648.28,675.26,646.78,664.55,138172992.0,10470577835.0
1400,"Jul 11, 2016",648.48,659.63,644.98,647.66,107910000.0,10203318330.0
1401,"Jul 10, 2016",650.6,652.29,641.26,649.36,102532000.0,10229001841.0
1402,"Jul 09, 2016",666.38,666.38,633.4,650.96,180536000.0,10252979330.0
1403,"Jul 08, 2016",640.69,666.71,636.47,666.52,141970000.0,10496037616.0
1404,"Jul 07, 2016",678.09,682.43,611.83,640.56,258091008.0,10084880016.0
1405,"Jul 06, 2016",670.42,681.9,670.42,677.33,134960992.0,10661460872.0
1406,"Jul 05, 2016",683.21,683.49,665.07,670.63,130476000.0,10553590036.0
1407,"Jul 04, 2016",658.8,683.66,650.51,683.66,92008400.0,10756225162.0
1408,"Jul 03, 2016",704.97,704.97,649.01,658.66,129512000.0,10360455388.0
1409,"Jul 02, 2016",676.73,703.7,676.4,703.7,112354000.0,11066171356.0
1410,"Jul 01, 2016",672.52,686.15,669.59,676.3,134431008.0,10632674990.0
1411,"Jun 30, 2016",640.59,675.4,636.61,673.34,138980000.0,10583527799.0
1412,"Jun 29, 2016",644.12,644.68,628.28,639.89,142456000.0,10055423427.0
1413,"Jun 28, 2016",658.1,659.25,637.77,647.0,138384992.0,10164806261.0
1414,"Jun 27, 2016",629.35,655.28,620.52,655.28,122134000.0,10292371661.0
1415,"Jun 26, 2016",665.93,665.98,616.93,629.37,109225000.0,9883123077.0
1416,"Jun 25, 2016",665.28,691.73,646.56,665.12,126656000.0,10442165051.0
1417,"Jun 24, 2016",625.58,681.73,625.27,665.3,224316992.0,10442233719.0
1418,"Jun 23, 2016",597.44,629.33,558.14,623.98,253462000.0,9791649877.0
1419,"Jun 22, 2016",665.91,678.67,587.48,596.12,266392992.0,9352374507.0
1420,"Jun 21, 2016",735.88,735.88,639.07,666.65,309944000.0,10456853278.0
1421,"Jun 20, 2016",763.93,764.08,732.73,737.23,174511008.0,11561085979.0
1422,"Jun 19, 2016",756.69,766.62,745.63,763.78,136184992.0,11974386667.0
1423,"Jun 18, 2016",748.76,777.99,733.93,756.23,252718000.0,11852610450.0
1424,"Jun 17, 2016",768.49,775.36,716.56,748.91,363320992.0,11734973407.0
1425,"Jun 16, 2016",696.52,773.72,696.52,766.31,271633984.0,12004751236.0
1426,"Jun 15, 2016",685.68,696.3,672.56,694.47,99223800.0,10876756116.0
1427,"Jun 14, 2016",704.5,704.5,662.8,685.56,186694000.0,10734585656.0
1428,"Jun 13, 2016",671.65,716.0,664.49,704.38,243295008.0,11026918233.0
1429,"Jun 12, 2016",609.68,684.84,607.04,672.78,277084992.0,10529624647.0
1430,"Jun 11, 2016",578.67,607.12,578.67,606.73,82357000.0,9493578714.0
1431,"Jun 10, 2016",575.84,579.13,573.33,577.47,66991900.0,9033522014.0
1432,"Jun 09, 2016",582.2,582.2,570.95,574.63,71301000.0,8987040811.0
1433,"Jun 08, 2016",577.17,582.84,573.13,581.65,80265800.0,9094354021.0
1434,"Jun 07, 2016",585.45,590.26,567.51,576.6,107770000.0,9013335474.0
1435,"Jun 06, 2016",574.6,586.47,574.6,585.54,72138896.0,9151021089.0
1436,"Jun 05, 2016",573.31,582.81,569.18,574.98,68874096.0,8983555643.0
1437,"Jun 04, 2016",569.71,590.13,564.24,572.73,94925296.0,8945981422.0
1438,"Jun 03, 2016",537.68,574.64,536.92,569.19,122020000.0,8889102698.0
1439,"Jun 02, 2016",536.52,540.35,533.08,537.97,60378200.0,8399598923.0
1440,"Jun 01, 2016",531.11,543.08,525.64,536.92,86061800.0,8381321200.0
1441,"May 31, 2016",534.19,546.62,520.66,531.39,138450000.0,8293035755.0
1442,"May 30, 2016",528.47,544.35,522.96,533.86,87958704.0,8330000111.0
1443,"May 29, 2016",527.48,553.96,512.18,526.23,148736992.0,8209050618.0
1444,"May 28, 2016",473.03,533.47,472.7,530.04,181199008.0,8266477338.0
1445,"May 27, 2016",453.52,478.15,453.52,473.46,164780992.0,7382558440.0
1446,"May 26, 2016",449.67,453.64,447.9,453.38,65203800.0,7067871184.0
1447,"May 25, 2016",446.06,450.3,446.06,449.6,65231000.0,7007360094.0
1448,"May 24, 2016",444.29,447.1,443.93,445.98,65783100.0,6949432035.0
1449,"May 23, 2016",439.35,444.35,438.82,444.15,50582500.0,6919346395.0
1450,"May 22, 2016",443.22,443.43,439.04,439.32,39657600.0,6842082300.0
1451,"May 21, 2016",442.97,443.78,441.71,443.19,42762300.0,6900237725.0
1452,"May 20, 2016",437.79,444.05,437.39,442.68,81987904.0,6890716750.0
1453,"May 19, 2016",454.52,454.63,438.71,438.71,96027400.0,6827425412.0
1454,"May 18, 2016",453.69,456.0,453.3,454.62,86850096.0,7073564772.0
1455,"May 17, 2016",454.01,455.07,453.61,453.78,64100300.0,7058821457.0
1456,"May 16, 2016",457.59,458.2,452.95,454.16,59171500.0,7063120268.0
1457,"May 15, 2016",455.76,458.69,455.46,457.57,28514000.0,7114461730.0
1458,"May 14, 2016",455.82,456.84,454.79,455.67,37209000.0,7083394303.0
1459,"May 13, 2016",454.85,457.05,453.45,455.67,60845000.0,7081726955.0
1460,"May 12, 2016",452.45,454.95,449.25,454.77,59849300.0,7065960832.0
1461,"May 11, 2016",450.86,454.58,450.86,452.73,50605200.0,7032699388.0
1462,"May 10, 2016",460.52,461.93,448.95,450.89,58956100.0,7002714977.0
1463,"May 09, 2016",458.21,462.48,456.53,460.48,55493100.0,7149827444.0
1464,"May 08, 2016",458.43,459.42,455.98,458.55,40315000.0,7117822794.0
1465,"May 07, 2016",459.64,460.67,457.32,458.54,38364500.0,7115722136.0
1466,"May 06, 2016",447.94,461.38,447.07,459.6,72796800.0,7130556704.0
1467,"May 05, 2016",446.71,448.51,445.88,447.98,50440800.0,6948331748.0
1468,"May 04, 2016",450.18,450.38,445.63,446.72,50407300.0,6927161701.0
1469,"May 03, 2016",444.73,451.1,442.62,450.3,59366400.0,6980826502.0
1470,"May 02, 2016",451.93,452.45,441.78,444.67,92127000.0,6891791430.0
1471,"May 01, 2016",448.48,452.48,447.93,451.88,40660100.0,7001712750.0
1472,"Apr 30, 2016",455.18,455.59,447.7,448.32,69322600.0,6944860514.0
1473,"Apr 29, 2016",449.41,455.38,446.02,455.1,49258500.0,7048201013.0
1474,"Apr 28, 2016",445.04,449.55,436.65,449.01,74064704.0,6952183242.0
1475,"Apr 27, 2016",466.26,467.08,444.13,444.69,93564896.0,6883732526.0
1476,"Apr 26, 2016",461.65,467.96,461.62,466.09,78971904.0,7213507974.0
1477,"Apr 25, 2016",459.12,466.62,453.59,461.43,87091800.0,7139621427.0
1478,"Apr 24, 2016",450.56,460.15,448.93,458.55,68198400.0,7093731211.0
1479,"Apr 23, 2016",445.86,450.28,444.33,450.28,50485400.0,6964275296.0
1480,"Apr 22, 2016",449.69,449.81,444.15,445.74,58804400.0,6892364370.0
1481,"Apr 21, 2016",441.42,450.55,440.95,449.42,68204704.0,6947795903.0
1482,"Apr 20, 2016",435.32,443.05,434.41,441.39,72890096.0,6821898724.0
1483,"Apr 19, 2016",428.7,436.02,428.1,435.51,52810500.0,6729223763.0
1484,"Apr 18, 2016",427.61,429.27,427.09,428.59,55670900.0,6620723761.0
1485,"Apr 17, 2016",430.64,431.37,426.08,427.4,52125900.0,6600878376.0
1486,"Apr 16, 2016",429.58,432.63,428.98,430.57,39392800.0,6648182380.0
1487,"Apr 15, 2016",424.43,429.93,424.43,429.71,54801500.0,6633436610.0
1488,"Apr 14, 2016",423.93,425.37,423.01,424.28,45281000.0,6548113819.0
1489,"Apr 13, 2016",425.63,426.66,422.92,423.73,69060400.0,6537929600.0
1490,"Apr 12, 2016",422.84,427.28,422.84,425.19,70728800.0,6558651418.0
1491,"Apr 11, 2016",421.87,422.74,420.53,422.48,50747500.0,6515321585.0
1492,"Apr 10, 2016",419.59,422.43,419.26,421.56,73478600.0,6499536744.0
1493,"Apr 09, 2016",420.81,420.89,416.52,419.41,49792700.0,6464539022.0
1494,"Apr 08, 2016",422.91,425.36,419.64,420.35,63454700.0,6477294354.0
1495,"Apr 07, 2016",423.62,423.66,420.52,422.74,57858600.0,6512693215.0
1496,"Apr 06, 2016",424.28,424.53,422.73,423.41,59091000.0,6521491709.0
1497,"Apr 05, 2016",421.02,424.26,420.61,424.03,60718000.0,6529351750.0
1498,"Apr 04, 2016",421.3,422.34,419.6,421.44,50634300.0,6487898586.0
1499,"Apr 03, 2016",421.17,421.58,419.7,420.9,38053700.0,6477828309.0
1500,"Apr 02, 2016",418.42,422.08,418.42,420.87,45681200.0,6475857111.0
1501,"Apr 01, 2016",416.76,418.17,415.83,417.96,51235700.0,6429593619.0
1502,"Mar 31, 2016",415.26,418.37,415.26,416.73,60215200.0,6409062819.0
1503,"Mar 30, 2016",416.83,416.83,412.5,414.82,66034100.0,6378356002.0
1504,"Mar 29, 2016",424.3,426.2,412.68,416.52,75411504.0,6402954687.0
1505,"Mar 28, 2016",426.55,426.86,423.29,424.23,68522800.0,6519889575.0
1506,"Mar 27, 2016",418.14,428.8,417.71,426.77,71229400.0,6557030843.0
1507,"Mar 26, 2016",417.36,418.99,416.26,417.95,44650400.0,6420042696.0
1508,"Mar 25, 2016",416.51,418.08,415.56,417.18,52560000.0,6406608048.0
1509,"Mar 24, 2016",418.42,418.68,415.49,416.39,68346704.0,6393094869.0
1510,"Mar 23, 2016",418.16,419.27,417.36,418.04,61444200.0,6416845742.0
1511,"Mar 22, 2016",413.13,418.38,412.53,418.09,66813300.0,6416025151.0
1512,"Mar 21, 2016",413.42,413.42,410.38,413.31,61655400.0,6341110984.0
1513,"Mar 20, 2016",410.4,414.63,410.4,413.76,45947900.0,6346546570.0
1514,"Mar 19, 2016",409.27,410.98,407.23,410.44,58423000.0,6294271612.0
1515,"Mar 18, 2016",420.55,420.55,406.14,409.55,104940000.0,6279128504.0
1516,"Mar 17, 2016",417.89,421.0,417.89,420.62,83528600.0,6447467967.0
1517,"Mar 16, 2016",416.89,417.69,415.91,417.01,65185800.0,6390672724.0
1518,"Mar 15, 2016",416.39,418.13,414.98,416.83,66781700.0,6386304534.0
1519,"Mar 14, 2016",414.2,416.68,414.2,416.44,95259400.0,6378632901.0
1520,"Mar 13, 2016",411.65,416.6,411.64,414.07,74322800.0,6340701565.0
1521,"Mar 12, 2016",421.61,421.8,410.09,411.62,92712896.0,6301963440.0
1522,"Mar 11, 2016",417.24,423.93,417.01,421.69,73969696.0,6454555816.0
1523,"Mar 10, 2016",414.74,417.51,413.25,417.13,81022896.0,6383105414.0
1524,"Mar 09, 2016",413.89,416.03,411.61,414.86,70012304.0,6346735710.0
1525,"Mar 08, 2016",414.46,416.24,411.09,413.97,70311696.0,6331422309.0
1526,"Mar 07, 2016",407.76,415.92,406.31,414.32,85762400.0,6335164892.0
1527,"Mar 06, 2016",400.52,411.91,395.78,407.71,91212496.0,6232667872.0
1528,"Mar 05, 2016",410.78,411.26,394.04,400.57,135384992.0,6122091567.0
1529,"Mar 04, 2016",421.84,425.18,410.94,410.94,90856096.0,6279024638.0
1530,"Mar 03, 2016",423.91,425.37,419.41,421.65,100484000.0,6441066887.0
1531,"Mar 02, 2016",435.13,435.92,423.99,423.99,74955296.0,6475329604.0
1532,"Mar 01, 2016",437.92,439.65,432.32,435.12,74895800.0,6643686404.0
1533,"Feb 29, 2016",433.44,441.51,431.69,437.7,60694700.0,6681444705.0
1534,"Feb 28, 2016",432.57,435.68,423.82,433.5,53033400.0,6615986322.0
1535,"Feb 27, 2016",432.84,434.23,428.1,432.52,41893600.0,6599515471.0
1536,"Feb 26, 2016",424.63,432.15,421.62,432.15,61486000.0,6592327507.0
1537,"Feb 25, 2016",425.04,427.72,420.42,424.54,70798000.0,6474784226.0
1538,"Feb 24, 2016",420.96,425.55,413.91,424.95,67743696.0,6479395124.0
1539,"Feb 23, 2016",438.26,439.86,417.82,420.74,85244896.0,6413836323.0
1540,"Feb 22, 2016",438.99,439.05,432.92,437.75,85385200.0,6671673493.0
1541,"Feb 21, 2016",437.77,448.05,429.08,438.8,89820704.0,6686294225.0
1542,"Feb 20, 2016",421.6,441.98,421.6,437.16,93992096.0,6659985887.0
1543,"Feb 19, 2016",422.73,423.1,417.6,420.79,55711300.0,6408881658.0
1544,"Feb 18, 2016",416.57,426.0,415.64,422.37,76752600.0,6431547586.0
1545,"Feb 17, 2016",407.66,421.17,406.78,416.32,83193600.0,6337628174.0
1546,"Feb 16, 2016",401.43,408.95,401.43,407.49,73093104.0,6201590434.0
1547,"Feb 15, 2016",407.57,410.38,397.75,400.18,74070496.0,6089064891.0
